k_long[1/Mpc]	 Pmm	 Pmh	 Phh 
1.1340e-01	 8.3304e+03	 1.4965e+04	 2.6885e+04 
1.1719e-01	 7.9407e+03	 1.4265e+04	 2.5627e+04 
1.2516e-01	 7.3617e+03	 1.3225e+04	 2.3758e+04 
1.2934e-01	 7.0714e+03	 1.2704e+04	 2.2823e+04 
1.3814e-01	 6.3087e+03	 1.1334e+04	 2.0361e+04 
1.4276e-01	 5.8600e+03	 1.0528e+04	 1.8913e+04 
1.5247e-01	 5.0410e+03	 9.0558e+03	 1.6268e+04 
1.5757e-01	 4.7337e+03	 8.5042e+03	 1.5278e+04 
1.6284e-01	 4.4948e+03	 8.0745e+03	 1.4505e+04 
1.7392e-01	 4.0823e+03	 7.3340e+03	 1.3176e+04 
1.7974e-01	 3.8436e+03	 6.9048e+03	 1.2404e+04 
1.9201e-01	 3.3187e+03	 5.9620e+03	 1.0711e+04 
1.9846e-01	 3.0916e+03	 5.5541e+03	 9.9779e+03 
2.0515e-01	 2.9069e+03	 5.2221e+03	 9.3812e+03 
2.1927e-01	 2.5914e+03	 4.6553e+03	 8.3632e+03 
2.2673e-01	 2.4218e+03	 4.3509e+03	 7.8166e+03 
2.4256e-01	 2.0918e+03	 3.7578e+03	 6.7507e+03 
2.5097e-01	 1.9566e+03	 3.5149e+03	 6.3143e+03 
2.5975e-01	 1.8335e+03	 3.2941e+03	 5.9179e+03 
2.7855e-01	 1.5858e+03	 2.8487e+03	 5.1176e+03 
2.8866e-01	 1.4699e+03	 2.6405e+03	 4.7436e+03 
2.9932e-01	 1.3651e+03	 2.4522e+03	 4.4053e+03 
3.2260e-01	 1.1676e+03	 2.0975e+03	 3.7680e+03 
3.3542e-01	 1.0739e+03	 1.9291e+03	 3.4656e+03 
3.4921e-01	 9.8680e+02	 1.7727e+03	 3.1846e+03 
3.6416e-01	 9.0212e+02	 1.6206e+03	 2.9113e+03 
3.8055e-01	 8.2011e+02	 1.4733e+03	 2.6467e+03 
3.9873e-01	 7.4163e+02	 1.3323e+03	 2.3934e+03 
